Id,Time,Longitude,Latitude,type
1000,1,1054.4448187,5681.27692752,router
1001,1,3382.95402532,7941.84922024,router
1002,1,8145.83951043,9069.27165936,router
1003,1,5490.61448,3790.46689191,router
1004,1,6017.97164114,3493.85143292,router
1005,1,604.264553017,7758.18689551,router
1006,1,3467.86236743,985.448559822,router
1007,1,8030.41615827,3560.6457705,router
1008,1,4552.05522738,1938.07759494,router
1009,1,2097.17438563,3118.95873507,router
1010,1,9491.99559722,8309.57508809,router
1011,1,6813.58541164,1638.77787918,router
1012,1,9254.89884394,3743.21370437,router
1013,1,4830.44778183,2185.10663901,router
1014,1,8472.53308237,7560.46722552,router
1015,1,4850.56139795,3398.24567394,router
1016,1,8479.02614526,7956.79231637,router
1017,1,1324.57315033,8412.9613948,router
1018,1,9697.78782921,4011.96331648,router
1019,1,4321.05789395,2505.63000239,router
1020,1,4835.27006157,4884.5482625,router
1021,1,7791.10208861,4090.45723042,router
1022,1,1210.56593944,5255.31925942,router
1023,1,730.95267124,1445.13694485,router
1024,1,2415.09261677,728.179504734,router
1025,1,3869.91996203,2873.22709086,router
1026,1,7991.75787551,6638.24286945,router
1027,1,1411.21136859,3962.6178355,router
1028,1,8819.62226521,897.938249126,router
1029,1,8137.4214519,492.705879672,router
1030,1,3342.30250284,1844.93968676,router
1031,1,4924.02813669,349.096797569,router
1032,1,5734.22072485,3686.00707434,router
1033,1,1824.5118128,1512.0650653,router
1034,1,1780.28760945,5090.06958791,router
1035,1,2835.47603259,5997.314611,router
1036,1,5353.62174118,4130.02911558,router
1037,1,1593.96708101,6019.72558262,router
1038,1,3271.58240078,3256.09933668,router
1039,1,8768.04340902,5988.19481414,router
1040,1,5393.52182571,2822.07168605,router
1041,1,8830.80979357,2881.87519023,router
1042,1,4661.98792639,2772.57797616,router
1043,1,8442.7271793,5021.10007899,router
1044,1,4858.52339908,1585.06845271,router
1045,1,6639.40449184,5696.93299249,router
1046,1,4268.25993532,6902.03579264,router
1047,1,1608.67719413,949.386533687,router
1048,1,9112.22088991,1808.05757348,router
1049,1,5359.74032343,1943.74392233,router
1050,1,5437.83302599,4608.08785159,router
1051,1,1039.81717851,7836.71047966,router
1052,1,6568.93121982,3202.07638306,router
1053,1,4348.98972936,6306.14026772,router
1054,1,1658.12571527,3548.97053343,router
1055,1,8773.67281744,6693.35070263,router
1056,1,4469.78413841,7321.4604911,router
1057,1,7084.15982426,4149.73715429,router
1058,1,2229.57980553,149.38397019,router
1059,1,8504.22759962,1099.1612649,router
1060,1,1264.98565246,1291.36005899,router
1061,1,8093.62274557,8540.59460392,router
1062,1,2937.12930469,993.528433535,router
1063,1,1050.75023031,5234.7882268,router
1064,1,2215.29174004,8715.2995586,router
1065,1,6833.7988929,5127.02357636,router
1066,1,6875.20618759,2695.30303502,router
1067,1,6990.3353735,9186.44290832,router
1068,1,5351.29418462,1188.78355054,router
1069,1,2614.59555147,6831.37146342,router
1070,1,6322.95207983,7791.41682205,router
1071,1,8098.31937502,6355.41390366,router
1072,1,5366.46502045,5479.49869138,router
1073,1,8724.20659908,5486.48099503,router
1074,1,6823.28837979,1706.62566174,router
1075,1,2749.80115961,7561.25032462,router
1076,1,5808.66839015,6131.90562511,router
1077,1,2743.51799617,1114.66904106,router
1078,1,149.75832134,4885.00525694,router
1079,1,4433.19339865,2344.087614,router
1080,1,7182.46965585,6506.02978948,router
1081,1,7498.09666335,8626.10433992,router
1082,1,6344.61278884,4157.80939237,router
1083,1,3795.20086642,9012.69446563,router
1084,1,9292.283999,3083.2437323,router
1085,1,4966.42445068,781.775941865,router
1086,1,5140.32676273,4519.21241851,router
1087,1,7450.48359875,7770.49603025,router
1088,1,4044.95133867,704.004668009,router
1089,1,8052.63058357,2164.33221456,router
1090,1,6805.43324538,7001.90310079,router
1091,1,1626.35811495,3025.12818786,router
1092,1,4767.46873484,7056.01592573,router
1093,1,3444.58078156,6705.69417817,router
1094,1,2830.29731481,8668.06241635,router
1095,1,180.940667555,6321.71751708,router
1096,1,1520.8317021,9039.29291984,router
1097,1,6656.07593887,9452.07417935,router
1098,1,7827.64245332,5696.52489877,router
1099,1,5660.57770664,7958.72598485,router
1100,1,7741.7235515,7402.98475722,router
1101,1,5459.77666653,6124.16428207,router
1102,1,6103.56265481,9216.68189698,router
1103,1,3566.90625789,7237.82848346,router
1104,1,2054.44842395,9040.20033143,router
1105,1,5596.31662489,5736.0867751,router
1106,1,6208.71980431,1094.15477465,router
1107,1,6432.77330161,1907.20442326,router
1108,1,4425.86191347,5314.20738819,router
1109,1,9521.17314935,5489.17612357,router
1110,1,5389.61523721,8897.03317034,router
1111,1,4236.09124177,4374.12240459,router
1112,1,5445.19676412,405.799400685,router
1113,1,4961.8110228,5621.04914414,router
1114,1,3876.14333583,8328.41283018,router
1115,1,8859.82564076,2521.12146375,router
1116,1,8866.46057404,7656.94334835,router
1117,1,4461.01637247,7956.28401249,router
1118,1,7826.51804791,5945.1392967,router
1119,1,4404.69441468,1354.9774019,router
1120,1,5904.71721405,4015.61187666,router
1121,1,7536.25664366,4628.41298811,router
1122,1,5411.13110579,4677.94390342,router
1123,1,4493.04059896,2014.99302507,router
1124,1,2812.09771276,1564.8541258,router
1125,1,2819.64389474,7879.88507918,router
1126,1,8625.08163054,8358.8028302,router
1127,1,3791.43170503,1393.71412971,router
1128,1,6946.65820687,3770.33319055,router
1129,1,3291.7005483,1150.33652574,router
1130,1,248.451234347,5643.27839964,router
1131,1,6286.41658135,8076.14571076,router
1132,1,1073.46172523,1003.76400225,router
1133,1,2677.23073741,2026.70062769,router
1134,1,3608.39263516,4376.6250993,router
1135,1,1561.21048488,5698.53384675,router
1136,1,5982.95700273,5066.41896135,router
1137,1,7278.62633691,5171.29284087,router
1138,1,8144.93956808,7629.49087743,router
1139,1,3364.03116816,3767.05855894,router
1140,1,2025.77205238,9626.36066577,router
1141,1,4219.65210922,1971.29360348,router
1142,1,7993.49979103,1855.11998945,router
1143,1,1081.70440816,6203.64610276,router
1144,1,4675.60709659,3998.15688303,router
1145,1,7789.19512083,2472.18019868,router
1146,1,8292.15051071,6043.29810104,router
1147,1,9707.59375048,2265.55273722,router
1148,1,9213.26257336,1012.76759869,router
