Id,Time,Longitude,Latitude,type
0,7,8781.92179716,4102.85249788,device
1,7,4257.97142731,6437.45775292,device
2,7,5018.77609925,5837.77986778,device
3,7,6055.03675382,5925.56485,device
4,7,4770.96051088,2210.10323094,device
5,7,1423.8316588,1132.13648002,device
6,7,2755.17144359,5896.38266024,device
7,7,8907.77765343,2709.98488149,device
8,7,3512.39655173,8726.99717283,device
9,7,1517.41513067,6334.37454965,device
10,7,7850.97863972,7266.63008776,device
11,7,6337.98170752,6501.87130586,device
12,7,6468.444892,6838.37057304,device
13,7,266.437575237,5922.2965368,device
14,7,8730.0716933,1072.61993895,device
15,7,2825.32315102,1929.09886783,device
16,7,5639.63377867,6234.46387641,device
17,7,6603.32384296,2458.63081024,device
18,7,2862.07138127,7013.35258984,device
19,7,4156.16374713,2013.34503131,device
20,7,5768.19693605,3580.77489657,device
21,7,7586.94193479,1988.4565913,device
22,7,3780.62422046,4977.74028744,device
23,7,5879.11439131,4288.88334809,device
24,7,6442.61494285,7639.31521569,device
25,7,7783.61972209,5450.07981904,device
26,7,7093.97812373,7680.03783314,device
27,7,4079.44524836,6290.18274409,device
28,7,5730.38550032,3875.17442283,device
29,7,6237.17174989,4163.80724931,device
30,7,4264.67152176,7211.26537537,device
31,7,7907.8706217,2448.1264666,device
32,7,4158.01710209,693.934457019,device
33,7,1686.61346819,4275.60756586,device
34,7,4186.99550029,4078.47009293,device
35,7,902.615492531,3572.00404897,device
36,7,8736.87239595,1838.67767981,device
37,7,4363.75144079,6198.77573229,device
38,7,4893.39813149,4246.20180125,device
39,7,4281.34795144,3268.74386683,device
40,7,7178.08891113,5043.31266346,device
41,7,2357.41138516,7659.78186571,device
42,7,4647.28429381,1904.62771987,device
43,7,3245.53149757,6228.52600326,device
44,7,4711.37718412,7509.68340736,device
45,7,2709.15433618,5491.71422865,device
46,7,2907.01210993,3006.82890184,device
47,7,7075.06455604,6959.78156488,device
48,7,4207.24841185,982.688397938,device
49,7,4701.81883888,4595.8032729,device
50,7,6356.2650181,4416.43291623,device
51,7,5532.36918443,8120.85931365,device
52,7,8410.60737329,4040.30712799,device
53,7,6995.1835267,3093.93032404,device
54,7,4254.20856911,1428.58984722,device
55,7,7662.92148046,1256.60699643,device
56,7,7638.57649819,1088.82136237,device
57,7,4249.22039409,4757.64167087,device
58,7,7156.2155504,3035.8410209,device
59,7,5917.567234,5116.48418105,device
60,7,7496.65779667,8259.25047332,device
61,7,6388.54800267,4854.81932501,device
62,7,4771.1515285,5289.03343017,device
63,7,5350.3510595,3952.88266881,device
64,7,6400.41641649,8238.55938248,device
65,7,6500.64334357,3345.68517311,device
66,7,1523.21603927,1908.36345537,device
67,7,4680.50139111,7099.806218,device
68,7,5850.55902155,4747.154881,device
69,7,5227.02513888,4470.13059101,device
70,7,5027.27767052,3112.97657626,device
71,7,5224.60543894,4230.62836428,device
72,7,4232.17749378,4800.87313062,device
73,7,5172.88438563,4790.87847488,device
74,7,7841.86502944,6069.16713843,device
75,7,1522.15574754,1549.63153833,device
76,7,3862.80994003,2320.49768808,device
77,7,2832.22601136,7515.13953707,device
78,7,6923.56742569,6662.37615802,device
79,7,6160.25598543,5739.37258039,device
80,7,5052.89443355,7508.72309622,device
81,7,2609.52210417,2665.12676482,device
82,7,2599.58712904,2660.50927818,device
83,7,9585.35134323,4155.71042014,device
84,7,6977.72648311,6503.91605429,device
85,7,4530.68075471,3159.52946673,device
86,7,3086.13329602,7303.42424341,device
