Id,Time,Longitude,Latitude,type
0,0,9145.62526455,2875.11824711,device
1,0,4932.03523385,1795.83697172,device
2,0,7914.84747977,6749.29742434,device
3,0,6420.52672759,6520.45818141,device
4,0,5237.23235921,2378.25708051,device
5,0,1376.75741797,1022.76212365,device
6,0,770.990381216,5645.42597206,device
7,0,3001.29484851,5771.54396835,device
8,0,1455.54558615,9394.35977494,device
9,0,2584.27266576,5321.36444543,device
10,0,8896.15341409,9068.86058652,device
11,0,2957.11283719,7299.77160193,device
12,0,6683.01482986,8425.70750738,device
13,0,187.165309555,5689.87195083,device
14,0,8806.62694841,986.459036874,device
15,0,453.516392429,1180.33288671,device
16,0,5216.66665689,5590.01042155,device
17,0,7294.59248528,3605.78312445,device
18,0,2544.28615663,7438.26325803,device
19,0,601.65359681,398.539848408,device
20,0,2877.21477477,4511.11580766,device
21,0,6859.93558472,87.2774116986,device
22,0,595.764853373,7017.31719455,device
23,0,5164.49575069,4356.26007032,device
24,0,4370.5422985,1432.63903228,device
25,0,6591.53535013,984.054528224,device
26,0,8598.17627243,6464.90388484,device
27,0,8910.27197517,1650.57714135,device
28,0,6728.69025953,2911.030621,device
29,0,4538.39286742,6629.39064933,device
30,0,8792.70084188,9378.93937336,device
31,0,4993.52261271,4638.58339463,device
32,0,3824.04902477,133.936130068,device
33,0,3350.9442921,2036.48493909,device
34,0,5672.5536992,4265.61403626,device
35,0,554.539396431,8455.8840366,device
36,0,9818.63052092,242.839775912,device
37,0,3859.55704398,8119.93433397,device
38,0,4468.80311218,7261.61213075,device
39,0,3332.28143676,604.899341987,device
40,0,8303.92757221,3891.54414004,device
41,0,3976.96734098,5340.04714585,device
42,0,4536.18371631,1943.65257411,device
43,0,6475.90834827,1734.47353274,device
44,0,4139.90699868,8204.60600833,device
45,0,727.736102592,4503.03872891,device
46,0,1962.20143159,3137.64704061,device
47,0,9716.54418574,9000.73394713,device
48,0,7508.45993156,1870.88422419,device
49,0,3397.39125515,8256.39952287,device
50,0,8146.59577522,2661.3503443,device
51,0,8933.37634343,6444.23721399,device
52,0,9395.61408905,3693.69813377,device
53,0,5130.94318112,1248.5593044,device
54,0,4397.44632093,1017.55626321,device
55,0,7240.37259171,7533.54479982,device
56,0,1697.10787844,1446.18219213,device
57,0,7587.58074862,3095.68546896,device
58,0,4317.96468519,2607.42170724,device
59,0,5741.77204035,4537.3913891,device
60,0,6363.40267651,6649.67480916,device
61,0,4379.0392933,1539.59035236,device
62,0,3016.1396064,2258.02970289,device
63,0,5547.8686503,2766.67081168,device
64,0,3207.14362582,8665.82188686,device
65,0,6968.91103783,4015.79849629,device
66,0,957.166609273,1250.4633586,device
67,0,2836.31654118,2493.57462272,device
68,0,8909.52875918,8029.35261628,device
69,0,3154.35433623,2424.02721603,device
70,0,2164.07128859,3653.57104277,device
71,0,4628.35985555,3247.86969928,device
72,0,7976.65577511,7626.28169901,device
73,0,2445.96099711,1658.59693916,device
74,0,8569.99213706,8791.10478403,device
75,0,1050.0435046,940.476067833,device
76,0,8835.23370932,3030.25152601,device
77,0,1073.29767349,8562.59837109,device
78,0,9597.84622763,6660.92244755,device
79,0,6107.60693935,233.362735369,device
80,0,7326.46946027,9257.76763822,device
81,0,3520.93438466,4922.06786607,device
82,0,2647.03120376,3913.03768819,device
83,0,9716.52724354,3988.00546587,device
84,0,8028.35626023,9980.30219025,device
85,0,4286.12075048,2396.64675834,device
86,0,4457.37916505,5602.89139005,device
87,0,2327.31438761,5500.95393885,device
88,0,4640.18558301,6617.91486386,device
89,0,4984.11717932,972.787985599,device
90,0,3085.40490712,9106.9875406,device
