Id,Time,Longitude,Latitude,type
1000,5,5846.22506511,6098.21345536,router
1001,5,237.22856671,5978.28016416,router
1002,5,2147.66407714,1715.16573037,router
1003,5,2771.2756028,7134.75563789,router
1004,5,3140.58941847,1551.97212191,router
1005,5,5751.8063549,4868.25964932,router
1006,5,4062.59765142,533.934935033,router
1007,5,803.165179359,4967.39833115,router
1008,5,4615.54127167,1915.77767822,router
1009,5,2143.03484087,5209.23551444,router
1010,5,6559.2817474,673.642167345,router
1011,5,7609.40704758,8646.56563063,router
1012,5,7238.76500149,3109.52099581,router
1013,5,1361.4876307,1720.39199915,router
1014,5,4153.59143399,5783.74004792,router
1015,5,5419.64582975,3976.45852005,router
1016,5,5302.0284313,5608.13272159,router
1017,5,9622.83017189,4107.79471892,router
1018,5,7277.90641943,7497.16923599,router
1019,5,6381.67399461,4016.23988142,router
1020,5,5423.86802213,7921.0780981,router
1021,5,5319.10629629,5851.89056366,router
1022,5,3588.56003562,2038.92024094,router
1023,5,2484.77071799,3142.19107898,router
1024,5,4605.61074626,5706.81498705,router
1025,5,6182.05538065,2273.00053352,router
1026,5,3465.90193724,5166.99166536,router
1027,5,3957.40507092,1946.06339836,router
1028,5,4773.08747452,3022.30090776,router
1029,5,6298.75052987,5161.44532755,router
1030,5,5574.21898383,1649.25826956,router
1031,5,5378.13690813,5636.74358474,router
1032,5,1004.23841991,7082.63132362,router
1033,5,3352.19463222,9096.26085169,router
1034,5,1674.54017479,4160.90821626,router
1035,5,682.285907426,8687.29871405,router
1036,5,3933.01592814,6491.75702079,router
1037,5,4930.4848811,7800.49453785,router
1038,5,1818.69845982,6710.45370159,router
1039,5,8323.94550048,6354.66313941,router
1040,5,6783.78772636,3764.00612816,router
1041,5,8514.3022056,3575.1891886,router
1042,5,3984.30414446,6038.09403337,router
1043,5,3549.71565549,6802.37807817,router
1044,5,1065.63792947,3042.94107142,router
1045,5,6508.51291333,5520.77015003,router
1046,5,4036.97782661,9448.43487148,router
1047,5,4448.3747891,6809.14692401,router
1048,5,7125.00261927,1356.992087,router
1049,5,7724.82743336,1106.25929622,router
1050,5,851.734095625,908.652202681,router
1051,5,9260.28828923,7252.15601022,router
1052,5,3623.74173747,3172.18685905,router
1053,5,2025.53807582,5135.03433377,router
1054,5,8205.24934231,2628.49766773,router
1055,5,1340.88281094,6718.2638903,router
1056,5,7133.61704271,993.14105796,router
1057,5,4333.36655699,2599.79971185,router
1058,5,5846.29664822,9086.96973515,router
1059,5,7088.08511395,7074.03944428,router
1060,5,2552.28918979,5866.8108861,router
1061,5,2003.63430819,3237.20473004,router
1062,5,2637.30694121,5223.4788922,router
1063,5,7379.43750716,6333.48666968,router
