Id,Time,Longitude,Latitude,type
0,5,8885.83707356,3752.07128337,device
1,5,4450.56108632,5111.28038687,device
2,5,5846.22506511,6098.21345536,device
3,5,6159.46246061,6095.53437326,device
4,5,4904.18103897,2258.14718796,device
5,5,1410.3818757,1100.88666392,device
6,5,2188.26256863,5824.68074933,device
7,5,7220.21113774,3584.71604916,device
8,5,2924.72484728,8917.67220201,device
9,5,1622.48584104,6875.94332434,device
10,5,8149.60000382,7781.55308741,device
11,5,5286.30905456,7863.93788136,device
12,5,6529.75058853,7291.89541143,device
13,5,237.22856671,5978.28016416,device
14,5,8751.94462333,1048.00253835,device
15,5,2147.66407714,1715.16573037,device
16,5,5114.23877936,6600.50393648,device
17,5,7442.52988805,1496.62320539,device
18,5,2771.2756028,7134.75563789,device
19,5,3140.58941847,1551.97212191,device
20,5,4136.89519956,2496.78156095,device
21,5,7379.22583477,1445.26253999,device
22,5,2870.66440129,5560.47654661,device
23,5,5876.77684043,4214.04616099,device
24,5,5850.59418732,5865.97916329,device
25,5,7443.02418725,4174.07259309,device
26,5,7489.45914299,7717.06225372,device
27,5,5459.68145602,4964.5811433,device
28,5,6015.61543153,3599.70476516,device
29,5,5751.8063549,4868.25964932,device
30,5,5558.39418465,7830.60080336,device
31,5,7342.95225593,2136.85899333,device
32,5,4062.59765142,533.934935033,device
33,5,1232.29479125,3127.93348741,device
34,5,4797.32088058,3883.59720626,device
35,5,803.165179359,4967.39833115,device
36,5,9045.94614594,1382.72399298,device
37,5,4219.69589884,6747.67818991,device
38,5,4772.08526883,5107.74760968,device
39,5,4010.1860901,2507.64543116,device
40,5,7199.28424799,3393.07132906,device
41,5,931.877104104,8467.54330101,device
42,5,4615.54127167,1915.77767822,device
43,5,4168.49631205,4944.51101168,device
44,5,4548.09998828,7708.23272192,device
45,5,2143.03484087,5209.23551444,device
46,5,2637.06620183,3044.20551291,device
47,5,8058.98148812,6943.51946744,device
48,5,4034.08733194,710.352499124,device
49,5,4329.12524353,5641.68791575,device
50,5,7207.71444241,4004.64492471,device
51,5,6504.08551558,7641.82442803,device
52,5,8692.03786351,3941.27598678,device
53,5,6587.28470016,1611.78503184,device
54,5,4295.13364106,1311.15168036,device
55,5,7946.25819446,3184.36898003,device
56,5,6559.2817474,673.642167345,device
57,5,5254.17831612,4383.09471171,device
58,5,7237.03482266,2321.17408024,device
59,5,6588.80045703,4429.56030838,device
60,5,7609.40704758,8646.56563063,device
61,5,6636.08173598,4767.17178557,device
62,5,4269.71955076,4423.03236523,device
63,5,5222.30422897,3645.70547184,device
64,5,5488.05276201,8360.63438373,device
65,5,7238.76500149,3109.52099581,device
66,5,1361.4876307,1720.39199915,device
67,5,4153.59143399,5783.74004792,device
68,5,6724.55037516,5684.9256625,device
69,5,5084.54108088,3756.19264061,device
70,5,5044.64169772,3085.38253397,device
71,5,5419.64582975,3976.45852005,device
72,5,5302.0284313,5608.13272159,device
73,5,4464.76129159,3815.77979661,device
74,5,8069.47959554,6178.66725974,device
75,5,1387.26653527,1375.58711819,device
76,5,5283.50244554,2523.28449892,device
77,5,2329.67505768,7814.41348965,device
78,5,7687.64708339,6661.96081217,device
79,5,6145.21340084,4166.22691038,device
80,5,5702.48729832,8008.45010822,device
81,5,1178.04574197,3069.22252685,device
82,5,3429.28974325,2062.70318828,device
83,5,9622.83017189,4107.79471892,device
84,5,7277.90641943,7497.16923599,device
85,5,4460.80646779,2941.56297862,device
86,5,3477.91783003,6817.55771388,device
87,5,5440.43069766,6850.72035677,device
88,5,6381.67399461,4016.23988142,device
89,5,3486.18278703,1065.83151519,device
90,5,5423.86802213,7921.0780981,device
91,5,5319.10629629,5851.89056366,device
92,5,7703.50317943,2612.88009423,device
93,5,8463.32738552,1520.62797802,device
94,5,7844.57646822,7163.32119465,device
95,5,2952.21064672,2298.89146161,device
96,5,7084.07014187,3033.33242279,device
97,5,4207.09539381,8454.95917434,device
98,5,8146.94392309,4839.58638952,device
99,5,4584.70996906,5021.54519126,device
100,5,3329.68730737,5049.56790663,device
101,5,7883.56112354,6797.76504272,device
102,5,8103.43140604,7165.43427361,device
103,5,3588.56003562,2038.92024094,device
104,5,2484.77071799,3142.19107898,device
105,5,3519.10787442,4056.50482553,device
106,5,4605.61074626,5706.81498705,device
107,5,6182.05538065,2273.00053352,device
108,5,3327.6585786,6120.62117437,device
109,5,1764.1303866,4322.26657824,device
110,5,6924.40917478,5562.20790723,device
111,5,3258.93206311,4209.59775533,device
112,5,3465.90193724,5166.99166536,device
113,5,6496.49742347,8143.41836495,device
114,5,1995.65442419,1662.23176652,device
115,5,7719.63353739,4949.45639531,device
116,5,-155.19829977,2516.78597886,device
117,5,5193.16215552,5167.17449237,device
118,5,4788.04856305,6229.61573629,device
119,5,913.74828449,1906.02037323,device
120,5,3449.93962018,5912.08455542,device
121,5,7710.84711817,6096.7135486,device
122,5,6590.4991351,3409.79074491,device
123,5,5702.64608982,4036.37888729,device
124,5,3957.40507092,1946.06339836,device
125,5,2744.95045297,2975.66374624,device
126,5,4773.08747452,3022.30090776,device
127,5,6298.75052987,5161.44532755,device
128,5,5574.21898383,1649.25826956,device
129,5,7859.75983797,5129.78770072,device
130,5,4155.94864143,3452.39003886,device
131,5,1743.62787254,6980.77476262,device
132,5,2374.12055254,8716.14883459,device
133,5,4221.09988648,7186.77253433,device
134,5,5378.13690813,5636.74358474,device
135,5,4658.70841632,3460.78980575,device
136,5,3418.66605597,6682.84497453,device
137,5,8019.65731236,7216.80756922,device
138,5,1940.72326312,4085.42239002,device
139,5,1004.23841991,7082.63132362,device
140,5,7323.29668107,1948.62168242,device
141,5,8236.12241187,2427.85579157,device
142,5,5152.28522442,8676.65655366,device
143,5,6589.56935214,5542.38215182,device
144,5,2724.82039893,6750.51256421,device
145,5,7477.19193291,5990.80660088,device
146,5,3805.84022441,6170.10675769,device
147,5,2900.73188799,2611.69389948,device
148,5,3352.19463222,9096.26085169,device
149,5,5649.12465306,2158.62856898,device
150,5,4972.5698172,710.090849389,device
151,5,4724.78791796,6442.65061389,device
152,5,2091.32677139,2011.78410439,device
153,5,3952.39376474,3802.50491235,device
154,5,1674.54017479,4160.90821626,device
