Id,Time,Longitude,Latitude,type
1000,6,8833.87943536,3927.46189062,router
1001,6,1417.10676725,1116.51157197,router
1002,6,5669.52238507,6346.24978181,router
1003,6,4952.5460678,3038.77822876,router
1004,6,6146.60456509,6752.64718949,router
1005,6,7613.32195467,4812.07620607,router
1006,6,7291.71863336,7698.55004343,router
1007,6,4911.53285321,7520.93308937,router
1008,6,4631.41278274,1910.20269905,router
1009,6,7567.02302208,6951.65051616,router
1010,6,7531.71652119,519.134162389,router
1011,6,4520.43553963,4856.0328977,router
1012,6,5322.12563435,4103.54344216,router
1013,6,1454.71114141,1462.60932826,router
1014,6,5377.69086593,7758.58660222,router
1015,6,3282.02556302,7060.49097865,router
1016,6,4736.02577931,6550.20593371,router
1017,6,8514.21963215,1091.79601054,router
1018,6,3132.03197503,3741.96738289,router
1019,6,7054.38579047,5173.10593314,router
1020,6,3742.85632929,5895.17031573,router
1021,6,-148.718655904,2539.98474626,router
1022,6,959.447187803,2021.24123033,router
1023,6,7161.10771845,5889.24143863,router
1024,6,4162.98300237,2867.07395315,router
1025,6,6905.95817183,5733.49988672,router
1026,6,2070.42796685,4048.63162607,router
1027,6,1000.09488303,6595.9157554,router
1028,6,407.78548192,9586.60599558,router
1029,6,5986.28991629,9133.191218,router
1030,6,7109.62284545,8472.62654246,router
1031,6,2432.65022911,2764.30452704,router
1032,6,771.117692188,5554.38331355,router
1033,6,1900.82688121,1690.09788952,router
1034,6,4756.40457547,3176.88028234,router
1035,6,7847.74990814,8263.31501184,router
1036,6,5500.11722484,595.417306386,router
1037,6,2968.14463743,5492.4335917,router
1038,6,527.488183509,9136.39801648,router
1039,6,3846.27101335,7652.70772706,router
1040,6,964.146716401,2178.88505377,router
1041,6,7646.19765812,4068.00780685,router
1042,6,6269.14215908,7445.62799256,router
1043,6,3496.86372935,5298.67890666,router
1044,6,8423.52018169,2186.88863009,router
1045,6,7393.49426318,3392.01859766,router
1046,6,4104.41707917,7053.30615548,router
1047,6,5118.86341291,4577.99728986,router
1048,6,6939.64416655,1174.43096129,router
1049,6,1724.59250917,2456.04463938,router
1050,6,5758.19877535,8637.77510784,router
1051,6,6000.22847524,6100.76564437,router
1052,6,9095.35826608,3312.73551052,router
1053,6,858.422681101,9072.68485197,router
1054,6,2162.56026971,3908.90965597,router
1055,6,280.307016325,5703.79807646,router
1056,6,1491.69282091,7716.07220236,router
1057,6,5753.0476014,2428.69560816,router
1058,6,102.500889375,7260.59317179,router
1059,6,5277.39482864,9562.29771798,router
1060,6,3226.29326324,6340.33163292,router
1061,6,6458.58446494,8893.20963224,router
1062,6,3300.14594493,2186.02643924,router
1063,6,8883.29901127,2434.47915083,router
1064,6,2535.58783716,4481.79029609,router
1065,6,6625.02874865,7790.68270247,router
1066,6,3744.87322868,2985.42712541,router
1067,6,6651.79964416,1500.61963231,router
1068,6,1252.43855768,5712.74465365,router
1069,6,7127.21531385,2622.67831387,router
1070,6,4476.91999041,5541.21972299,router
1071,6,9825.88170837,6983.10476233,router
1072,6,3011.25251156,7456.80829813,router
1073,6,5532.76420936,6097.70918852,router
1074,6,868.280550542,7236.98820169,router
1075,6,3199.84792737,1345.43121226,router
1076,6,3688.39586515,4617.93390655,router
1077,6,5105.45814325,4725.48262027,router
1078,6,5958.58947922,7413.05174866,router
1079,6,2965.02350898,6945.30076265,router
1080,6,6896.53863764,3977.79144485,router
1081,6,6730.21133003,6318.00990544,router
1082,6,2275.02658169,8561.77452074,router
1083,6,9181.48964403,3400.13224306,router
1084,6,6664.27796528,4584.43944643,router
1085,6,9050.57015161,847.033047814,router
1086,6,3396.86203258,935.531210698,router
1087,6,6740.26488883,5308.04591869,router
1088,6,6871.23945016,4411.03135387,router
1089,6,7018.81605945,2678.17310453,router
1090,6,9276.32775976,1807.09872076,router
1091,6,3648.61851158,2885.61040756,router
1092,6,2271.15929523,8044.88096947,router
1093,6,4380.8305855,7446.51018548,router
1094,6,6426.80992135,2391.2939898,router
1095,6,873.126746642,2438.7216237,router
1096,6,2564.84162384,4422.95182693,router
1097,6,5906.00330846,4324.7578482,router
1098,6,5129.94503296,5255.91973552,router
1099,6,3715.47043292,5598.77535769,router
1100,6,3887.01284575,4387.40623835,router
1101,6,8795.67876412,6727.90735733,router
1102,6,6852.17654831,3090.02302516,router
1103,6,2194.89204472,6440.33421022,router
1104,6,8151.73678268,3161.74716073,router
1105,6,1152.50602877,4573.24358832,router
1106,6,8428.12783698,5234.87415847,router
1107,6,4439.21534977,2327.00688981,router
1108,6,8590.90528022,1299.13412786,router
1109,6,8359.02045326,5567.6920403,router
1110,6,2493.84194137,6998.64885531,router
1111,6,4010.90317564,8667.14832309,router
1112,6,2898.37530373,3241.46486055,router
1113,6,6704.85270221,3211.31139516,router
1114,6,2581.95752952,1687.57384107,router
1115,6,4238.99091025,6560.91156295,router
1116,6,5187.05865161,3373.45548672,router
1117,6,5950.47089332,4948.92984999,router
1118,6,4061.26009896,4964.10307874,router
1119,6,6175.63876616,858.043771356,router
1120,6,5209.04627095,6801.74461859,router
1121,6,3100.51011729,803.686502912,router
1122,6,7314.80548575,5248.06632691,router
1123,6,5307.69794835,2189.11555817,router
1124,6,7425.95681327,4328.25528967,router
1125,6,4414.02887312,9080.87928926,router
1126,6,5753.97680654,3636.52218364,router
1127,6,2726.05388604,6696.70463451,router
1128,6,6621.34293085,5268.79306322,router
1129,6,5337.58108289,8452.99502644,router
1130,6,8474.33439378,5745.69969354,router
1131,6,1839.09434267,2947.32233231,router
1132,6,4363.91998749,5776.20622237,router
1133,6,8244.69321645,8059.05989977,router
1134,6,4563.03361689,8969.29950231,router
