Id,Time,Longitude,Latitude,type
0,2,9041.70998816,3225.89946162,device
1,2,4739.44557484,3122.01433778,device
2,2,7087.39851391,6488.86383675,device
3,2,6316.1010208,6350.48865815,device
4,2,5104.01183111,2330.21312349,device
5,2,1390.20720106,1054.01193976,device
6,2,1337.89925618,5717.12788297,device
7,2,4688.8613642,4896.81280067,device
8,2,2043.2172906,9203.68474576,device
9,2,2199.55793587,5943.19599699,device
10,2,8597.53204999,8553.93758688,device
11,2,3808.79521346,8583.92683855,device
12,2,6621.70913332,7972.182669,device
13,2,193.415053919,6062.25560519,device
14,2,8784.75401838,1011.07643747,device
15,2,1131.17546631,1394.26602417,device
16,2,5175.69550588,5994.20782752,device
17,2,7578.36269793,2310.70126371,device
18,2,2635.0819351,7316.86020998,device
19,2,1617.22792547,859.912757809,device
20,2,3099.22955304,3232.9503504,device
21,2,7067.65168474,630.471463013,device
22,2,1505.72467254,6434.58093537,device
23,2,5520.05190784,4266.44381888,device
24,2,4962.56305403,3205.97508469,device
25,2,6932.13088498,2260.06175417,device
26,2,8122.68553231,7324.35907781,device
27,2,7530.03576751,2976.17874213,device
28,2,6443.46032833,3186.50027867,device
29,2,5023.75826241,5924.93824933,device
30,2,7498.97817899,8759.60394536,device
31,2,5987.70634729,2942.3503892,device
32,2,3919.46847543,293.935652054,device
33,2,1635.63217358,1999.00125233,device
34,2,5712.808951,3591.28787626,device
35,2,653.989709602,7060.48975442,device
36,2,9509.55677093,698.79346274,device
37,2,4003.61258592,7571.03187634,device
38,2,4590.11597484,6400.06632232,device
39,2,3603.4432981,1365.99777766,device
40,2,7756.90474432,3229.74740095,device
41,2,2758.93124623,6591.04560791,device
42,2,4567.92673845,1932.50261576,device
43,2,5552.94353378,3018.48852432,device
44,2,4303.18419452,8006.05669377,device
45,2,1293.8555979,4785.51744312,device
46,2,2232.14733968,3100.27042953,device
47,2,9267.4470087,7618.41622905,device
48,2,6118.71089171,1406.67153416,device
49,2,3770.0848505,7210.51488002,device
50,2,8484.88857887,3386.96293742,device
51,2,7961.66001229,6923.27209961,device
52,2,9114.18359884,3792.72927498,device
53,2,5757.13923401,1059.63584507,device
54,2,4356.52124899,1134.99443007,device
55,2,8371.26326546,6076.01195542,device
56,2,3641.97742602,1137.16618221,device
57,2,6761.61519918,3821.27427297,device
58,2,5711.4598395,2380.6705791,device
59,2,6753.94646683,4007.55475351,device
60,2,7269.2384245,8239.14546168,device
61,2,5281.85627037,2830.62292565,device
62,2,3517.57158414,3124.03076783,device
63,2,5030.23398317,3184.93967639,device
64,2,4119.5072803,8543.74688561,device
65,2,8345.94748837,2755.27472985,device
66,2,1118.89501784,1438.43481482,device
67,2,3363.22649831,3809.6407928,device
68,2,8035.53740557,7091.58183477,device
69,2,3790.5217156,2261.10417721,device
70,2,3608.69749996,3362.57827779,device
71,2,5072.76294035,3548.6216486,device
72,2,6906.80483758,6819.02210804,device
73,2,3402.57665054,2353.1317792,device
74,2,8388.06015345,7122.47984871,device
75,2,1184.93271687,1114.52048798,device
76,2,7414.54120381,2827.46471517,device
77,2,1575.84862717,8263.32441851,device
78,2,8833.76656993,6661.3377934,device
79,2,6122.64952394,1806.50840538,device
80,2,6676.87659549,8758.04062622,device
81,2,1991.62097276,4096.66913696,device
82,2,3721.67197289,2280.94396165,device
83,2,9679.04841488,4035.92116709,device
84,2,7728.17632391,8987.04900855,device
85,2,4355.99503741,2614.61324645,device
86,2,4065.59463104,6088.75791958,device
87,2,3572.56091163,6040.86050602,device
88,2,5611.90555483,4968.06135811,device
89,2,4384.9434224,1010.00539744,device
90,2,4020.79015313,8632.6237636,device
91,2,2746.80614048,5596.15259683,device
92,2,8214.54894319,1523.91888118,device
93,2,8310.65064562,2807.12388046,device
94,2,8373.28311553,7284.07803449,device
95,2,2682.58477741,937.278358907,device
96,2,7601.1157357,3081.20481688,device
97,2,3597.70164768,8793.38162185,device
98,2,8569.4050233,4705.66711964,device
99,2,4729.17118692,5421.26802894,device
100,2,4458.87437302,4925.80317353,device
101,2,8528.15939919,7323.93879862,device
102,2,8828.27809495,7594.43496892,device
103,2,1728.07429031,1562.3623732,device
104,2,2875.90854531,3105.78105351,device
105,2,4680.3355726,5000.11715346,device
