Id,Time,Longitude,Latitude,type
0,1,9093.66762635,3050.50885437,device
1,1,4835.74040435,2458.92565475,device
2,1,7501.12299684,6619.08063054,device
3,1,6368.31387419,6435.47341978,device
4,1,5170.62209516,2354.235102,device
5,1,1383.48230952,1038.3870317,device
6,1,1054.4448187,5681.27692752,device
7,1,3845.07810636,5334.17838451,device
8,1,1749.38143837,9299.02226035,device
9,1,2391.91530081,5632.28022121,device
10,1,8746.84273204,8811.3990867,device
11,1,3382.95402532,7941.84922024,device
12,1,6652.36198159,8198.94508819,device
13,1,178.810549656,6090.24741886,device
14,1,8795.69048339,998.76773717,device
15,1,792.345929371,1287.29945544,device
16,1,5196.18108138,5792.10912454,device
17,1,7436.4775916,2958.24219408,device
18,1,2589.68404587,7377.561734,device
19,1,1109.44076114,629.226303109,device
20,1,2988.22216391,3872.03307903,device
21,1,6963.79363473,358.874437356,device
22,1,1050.74476296,6725.94906496,device
23,1,5342.27382927,4311.3519446,device
24,1,4666.55267627,2319.30705849,device
25,1,6761.83311756,1622.0581412,device
26,1,8360.43090237,6894.63148132,device
27,1,8220.15387134,2313.37794174,device
28,1,6586.07529393,3048.76544984,device
29,1,4781.07556491,6277.16444933,device
30,1,8145.83951043,9069.27165936,device
31,1,5490.61448,3790.46689191,device
32,1,3871.7587501,213.935891061,device
33,1,2493.28823284,2017.74309571,device
34,1,6017.97164114,3493.85143292,device
35,1,604.264553017,7758.18689551,device
36,1,9664.09364593,470.816619326,device
37,1,3931.58481495,7845.48310515,device
38,1,4529.45954351,6830.83922653,device
39,1,3467.86236743,985.448559822,device
40,1,8030.41615827,3560.6457705,device
41,1,3367.9492936,5965.54637688,device
42,1,4552.05522738,1938.07759494,device
43,1,6014.42594103,2376.48102853,device
44,1,4221.5455966,8105.33135105,device
45,1,1010.79585025,4644.27808602,device
46,1,2097.17438563,3118.95873507,device
47,1,9491.99559722,8309.57508809,device
48,1,6813.58541164,1638.77787918,device
49,1,3583.73805283,7733.45720144,device
50,1,8910.61329103,3181.06894166,device
51,1,8447.51817786,6683.7546568,device
52,1,9254.89884394,3743.21370437,device
53,1,5444.04120756,1154.09757473,device
54,1,4376.98378496,1076.27534664,device
55,1,7805.81792858,6804.77837762,device
56,1,2669.54265223,1291.67418717,device
57,1,7264.09416019,3634.00079339,device
58,1,5014.71226234,2494.04614317,device
59,1,6247.85925359,4272.4730713,device
60,1,6816.3205505,7444.41013542,device
61,1,4830.44778183,2185.10663901,device
62,1,3266.85559527,2691.03023536,device
63,1,5289.05131674,2975.80524403,device
64,1,3663.32545306,8604.78438623,device
65,1,7657.4292631,3385.53661307,device
66,1,1038.03081356,1344.44908671,device
67,1,3099.77151975,3151.60770776,device
68,1,8472.53308237,7560.46722552,device
69,1,3472.43802592,2342.56569662,device
70,1,2886.38439428,3508.07466028,device
71,1,4850.56139795,3398.24567394,device
72,1,7441.73030635,7222.65190352,device
73,1,3048.51510352,1865.58244007,device
74,1,8479.02614526,7956.79231637,device
75,1,1117.48811073,1027.4982779,device
76,1,8124.88745657,2928.85812059,device
77,1,1324.57315033,8412.9613948,device
78,1,9215.80639878,6661.13012048,device
79,1,6115.12823164,1019.93557037,device
80,1,7001.67302788,9007.90413222,device
81,1,2756.27767871,4509.36850152,device
82,1,3184.35158833,3096.99082492,device
83,1,9697.78782921,4011.96331648,device
84,1,7878.26629207,9483.6755994,device
85,1,4321.05789395,2505.63000239,device
86,1,4261.48689805,5845.82465482,device
87,1,2949.93764962,5770.90722244,device
88,1,5126.04556892,5792.98811098,device
89,1,4684.53030086,991.396691517,device
90,1,3553.09753012,8869.8056521,device
91,1,1889.37275521,5510.90660789,device
92,1,8384.89753111,1160.93181016,device
93,1,8259.75839899,3235.95584793,device
94,1,8549.51866463,7324.33031444,device
95,1,2116.37082148,1079.83403232,device
96,1,7773.46426698,3097.16228157,device
97,1,3394.57039897,8906.18910436,device
98,1,8710.22539003,4661.02736301,device
99,1,4777.3249262,5554.50897484,device
100,1,4835.27006157,4884.5482625,device
101,1,8743.02549107,7499.33005059,device
102,1,9069.89365792,7737.4352007,device
103,1,1107.91237521,1403.50975062,device
104,1,3229.43171377,3180.5526965,device
105,1,5067.41147199,5314.6545961,device
106,1,7978.63328137,4811.21271525,device
107,1,7225.84565402,1734.55723274,device
108,1,6649.35469363,3973.92897244,device
109,1,894.215275111,4381.35579705,device
110,1,4755.28269005,5460.80405792,device
111,1,2114.24522411,3282.3283999,device
112,1,2358.08436901,2254.27706387,device
113,1,6430.83354369,8246.1423816,device
114,1,3980.31620188,4236.30427502,device
115,1,7791.10208861,4090.45723042,device
116,1,-181.116875233,2423.9909093,device
117,1,1210.56593944,5255.31925942,device
118,1,5625.48374139,8966.76024638,device
119,1,730.95267124,1445.13694485,device
120,1,1320.03863263,5532.72931916,device
121,1,9390.10015791,8483.6592199,device
122,1,7187.68049007,2180.90899101,device
123,1,5071.69331692,1709.78946695,device
124,1,2415.09261677,728.179504734,device
125,1,1591.46822994,732.728806978,device
126,1,7213.50536312,3643.2087262,device
127,1,3869.91996203,2873.22709086,device
128,1,7362.77828185,2206.19827284,device
129,1,7991.75787551,6638.24286945,device
130,1,5185.93602161,2300.46162805,device
131,1,4475.3790837,6773.98611859,device
132,1,1934.52971586,9654.95986994,device
133,1,6570.98689186,8066.2404331,device
134,1,4509.67874299,3328.87403017,device
135,1,3205.50415095,5582.62622971,device
136,1,1411.21136859,3962.6178355,device
137,1,8804.08478203,7086.53153967,device
138,1,1421.90444817,4232.58544582,device
139,1,1020.81256745,9029.49359652,device
140,1,8819.62226521,897.938249126,device
141,1,8137.4214519,492.705879672,device
142,1,5582.83209741,8729.40624389,device
143,1,6844.69330582,2516.16520035,device
144,1,1247.3635896,6240.36692797,device
145,1,8382.23458915,6473.58985044,device
146,1,3768.72796446,7370.37199586,device
147,1,3342.30250284,1844.93968676,device
148,1,6085.34155137,9185.83162709,device
149,1,5224.00095039,3656.51347594,device
150,1,4924.02813669,349.096797569,device
151,1,5734.22072485,3686.00707434,device
152,1,877.813489814,2489.32463055,device
153,1,5839.52065765,4106.95751579,device
154,1,1824.5118128,1512.0650653,device
155,1,1780.28760945,5090.06958791,device
156,1,2835.47603259,5997.314611,device
157,1,2289.51594052,939.320250188,device
158,1,5218.31816939,9673.38541204,device
159,1,3336.66276086,8245.77363185,device
160,1,5402.00249982,4044.35570336,device
161,1,9220.09921455,1746.99543682,device
162,1,5473.49485654,2537.78190362,device
163,1,5353.62174118,4130.02911558,device
164,1,1438.79269055,1316.31040032,device
165,1,5596.34223784,2325.90253569,device
166,1,484.171804688,4627.77869844,device
167,1,1301.37855102,8107.85146643,device
168,1,8949.63394926,7619.12044993,device
169,1,9109.21367639,2018.91716563,device
170,1,1593.96708101,6019.72558262,device
171,1,3271.58240078,3256.09933668,device
172,1,3205.06109463,7818.4497365,device
173,1,701.072442396,1014.77058982,device
174,1,1503.91792222,8708.87540208,device
175,1,8436.3242926,2637.71529413,device
176,1,6332.48592131,3898.41958528,device
177,1,4896.30188606,2804.91043424,device
178,1,8768.04340902,5988.19481414,device
179,1,2454.02700018,8765.85130473,device
180,1,7455.6016406,9338.44272197,device
181,1,3405.70005777,6555.75394165,device
182,1,5393.52182571,2822.07168605,device
183,1,7568.27366048,7913.23158525,device
184,1,7627.0855066,245.791036809,device
185,1,6905.40632156,5313.4840461,device
186,1,9248.3044821,4387.74504819,device
187,1,2738.57346787,6927.63087192,device
188,1,8830.80979357,2881.87519023,device
189,1,4661.98792639,2772.57797616,device
190,1,8442.7271793,5021.10007899,device
191,1,2364.23250824,4427.21161445,device
192,1,2706.16451223,3212.18489344,device
193,1,1501.28831252,4333.02896065,device
194,1,6208.10159108,5378.49710895,device
195,1,990.440678901,8895.16720611,device
196,1,6457.54090787,2628.38411779,device
197,1,399.665540873,4437.67156212,device
198,1,4858.52339908,1585.06845271,device
199,1,3070.65404614,1020.59181428,device
200,1,4116.97050388,6014.9504725,device
201,1,1471.60278173,6499.16514205,device
202,1,6653.4496064,5125.7255064,device
203,1,8100.95536999,7460.90471701,device
204,1,8387.59033191,8738.96590756,device
205,1,1799.59036432,1414.5398635,device
206,1,6639.40449184,5696.93299249,device
207,1,8768.47850599,8550.02408762,device
208,1,2562.15230103,5995.00931747,device
209,1,8497.88391502,4683.42506829,device
210,1,1574.94993546,9280.46228515,device
211,1,1504.34690086,1945.25786626,device
212,1,9288.67239705,2903.37599485,device
213,1,7532.27090553,2166.92444942,device
214,1,6007.99302726,6130.26805992,device
215,1,5824.2056288,5832.50999813,device
